name,FID,cx,cy,county,st,year,total,noncitizen,citizen,rate
Etowah,01055,683.6790607156507,401.5928129902979,"Etowah County, Alabama",NA,2023,103208,1538,101670,1.490194559
Franklin,01059,649.2434421184655,396.00988564457623,"Franklin County, Alabama",NA,2023,31978,1644,30334,5.141034461
Bethel,02050,68.87072914454517,547.1666898067052,"Bethel Census Area, Alaska",NA,2023,18487,152,18335,0.822199383
Pennington,46103,394.26105188048365,182.35080814447602,"Pennington County, South Dakota",NA,2023,112081,928,111153,0.827972627
Spink,46115,460.398067175771,162.0761238978369,"Spink County, South Dakota",NA,2023,6283,63,6220,1.002705714
Union,46127,486.9271304028265,209.16472667966298,"Union County, South Dakota",NA,2023,16916,236,16680,1.395128872
Beaufort,45013,788.5896649436925,424.59799154935297,"Beaufort County, South Carolina",NA,2023,192123,8614,183509,4.483586036
Cocke,47029,731.8434818007263,352.64397510849005,"Cocke County, Tennessee",NA,2023,36503,147,36356,0.402706627
Bucks,42017,854.0031626422716,228.96503204563356,"Bucks County, Pennsylvania",NA,2023,645993,22384,623609,3.465053027
Bon Homme,46009,466.9816960299803,206.10767886338556,"Bon Homme County, South Dakota",NA,2023,7024,31,6993,0.441343964
Dickson,47043,654.5985175636238,356.401011235847,"Dickson County, Tennessee",NA,2023,55197,624,54573,1.130496223
Nowata,40105,504.8582209233481,348.58566583957656,"Nowata County, Oklahoma",NA,2023,9392,49,9343,0.521720613
Kaufman,48257,492.31377607903886,444.5879262759668,"Kaufman County, Texas",NA,2023,160718,9156,151562,5.696935004
Foard,48155,427.49055012136944,412.1637794928684,"Foard County, Texas",NA,2023,1079,1,1078,0.092678406
Sagadahoc,23023,916.6971120765365,125.84973981108175,"Sagadahoc County, Maine",NA,2023,37093,360,36733,0.970533524
Collin,48085,487.2220575286856,431.07509543951596,"Collin County, Texas",NA,2023,1116601,125685,990916,11.25603506
Comanche,48093,448.50611626797235,458.8360249264159,"Comanche County, Texas",NA,2023,13786,873,12913,6.332511243
Concho,48095,423.4830475334423,472.20043261006276,"Concho County, Texas",NA,2023,3301,312,2989,9.451681309
Crane,48103,372.3853786409949,466.47436926093667,"Crane County, Texas",NA,2023,4623,825,3798,17.84555483
Eddy,35015,339.9922655962522,440.8280048609152,"Eddy County, New Mexico",NA,2023,61114,2562,58552,4.192165461
Phelps,29161,572.6158498216664,321.2248663018012,"Phelps County, Missouri",NA,2023,44948,1258,43690,2.798789713
Logan,05083,541.3887215592825,383.0256502462707,"Logan County, Arkansas",NA,2023,21240,126,21114,0.593220339
Ray,29177,532.9351288711708,289.57011167881876,"Ray County, Missouri",NA,2023,23149,125,23024,0.539980129
Inyo,06027,114.24734580261838,314.6069791833381,"Inyo County, California",NA,2023,18803,893,17910,4.749242142
Armstrong,42005,778.207244831688,232.08203998603156,"Armstrong County, Pennsylvania",NA,2023,65069,235,64834,0.361155082
Lincoln,37109,767.4808473785228,357.713600723662,"Lincoln County, North Carolina",NA,2023,90359,2472,87887,2.735754048
Haywood,37087,735.3713329471898,360.91999583689767,"Haywood County, North Carolina",NA,2023,62432,719,61713,1.151652998
Grainger,47057,723.701993300513,345.6363966488015,"Grainger County, Tennessee",NA,2023,23929,273,23656,1.140875089
Cameron,42023,795.3191061541794,212.85267717556644,"Cameron County, Pennsylvania",NA,2023,4475,8,4467,0.17877095
Clay,46027,481.8586986646946,208.51669797568832,"Clay County, South Dakota",NA,2023,15133,584,14549,3.85911584
Carbon,42025,840.4488282748041,218.1470652911905,"Carbon County, Pennsylvania",NA,2023,65191,625,64566,0.958721296
Chesterfield,45025,789.9960196725224,373.65309378982596,"Chesterfield County, South Carolina",NA,2023,43575,687,42888,1.576592083
Dorchester,45035,790.1200328039334,407.86666598771524,"Dorchester County, South Carolina",NA,2023,164322,5410,158912,3.292316306
Chariton,29041,551.1060848748301,285.2514455869596,"Chariton County, Missouri",NA,2023,7406,68,7338,0.918174453
Franklin,50011,864.6309341042682,119.60887914136569,"Franklin County, Vermont",NA,2023,50379,473,49906,0.938883265
Elk,42047,788.7795533638439,215.54867441716772,"Elk County, Pennsylvania",NA,2023,30703,143,30560,0.465752532
Mathews,51115,846.2982399845484,297.74456061078456,"Mathews County, Virginia",NA,2023,8517,10,8507,0.117412234
Miller,29131,561.5256475012455,315.72172486092666,"Miller County, Missouri",NA,2023,25081,204,24877,0.813364698
Custer,30017,347.538937387785,126.63361873231457,"Custer County, Montana",NA,2023,11938,75,11863,0.628245937
Powder River,30075,344.8795321225492,144.39067661702433,"Powder River County, Montana",NA,2023,1762,35,1727,1.986379115
Hopkins,21107,648.484855167444,330.45449642418595,"Hopkins County, Kentucky",NA,2023,45143,541,44602,1.198413929
Alger,26003,640.9423115793923,124.79266618732024,"Alger County, Michigan",NA,2023,8813,45,8768,0.510609327
Johnson,21115,730.9193803904864,308.4018820969083,"Johnson County, Kentucky",NA,2023,22464,126,22338,0.560897436
Douglas,17041,632.3269674372659,275.1146206703379,"Douglas County, Illinois",NA,2023,19686,429,19257,2.179213654
Knott,21119,730.250558703089,320.0805203720913,"Knott County, Kentucky",NA,2023,14046,39,14007,0.27765912
Harvey,20079,472.76218476848754,319.89599393624127,"Harvey County, Kansas",NA,2023,33823,419,33404,1.238801999
St. Louis,29510,598.9604669853394,303.4366029803116,"St. Louis city, Missouri",NA,2023,293109,11379,281730,3.882173526
Bedford,42009,797.859497956686,247.34205309206055,"Bedford County, Pennsylvania",NA,2023,47503,199,47304,0.41892091
Brown,20013,505.54605205175443,279.20848793310984,"Brown County, Kansas",NA,2023,9415,66,9349,0.701009028
Nevada,05099,548.7866371499856,419.68928477885163,"Nevada County, Arkansas",NA,2023,8228,9,8219,0.109382596
Pike,05109,541.6990870592904,408.3350583997524,"Pike County, Arkansas",NA,2023,10182,335,9847,3.290119819
Petersburg,51730,828.84811896298,306.7515273419913,"Petersburg city, Virginia",NA,2023,33365,652,32713,1.954143564
Pike,29163,581.4815276964052,287.6042652828891,"Pike County, Missouri",NA,2023,17623,88,17535,0.499347444
Jersey,17083,595.8958896860096,293.795974053082,"Jersey County, Illinois",NA,2023,21336,171,21165,0.801462317
Clarendon,45027,792.5367010068495,396.38454936671644,"Clarendon County, South Carolina",NA,2023,31037,297,30740,0.956922383
Hawkins,47073,732.8342258782469,340.7316061798971,"Hawkins County, Tennessee",NA,2023,57446,301,57145,0.523970337
Henderson,47077,637.0281991022343,369.26270047691764,"Henderson County, Tennessee",NA,2023,27906,224,27682,0.802694761
Darlington,45031,794.7265571458024,379.6812680169637,"Darlington County, South Carolina",NA,2023,62754,398,62356,0.63422252
Chester,42029,844.344064206062,238.69791959519046,"Chester County, Pennsylvania",NA,2023,540896,26296,514600,4.861563036
Dillon,45033,804.6767554530437,376.3434810199862,"Dillon County, South Carolina",NA,2023,28031,247,27784,0.881167279
Clarion,42031,777.2903368332245,223.96528806543574,"Clarion County, Pennsylvania",NA,2023,37297,198,37099,0.530873797
Florence,55037,617.7440610452566,137.0598651791796,"Florence County, Wisconsin",NA,2023,4617,1,4616,0.021659086
Forest,42053,779.2241418936528,215.41480283361705,"Forest County, Pennsylvania",NA,2023,6785,90,6695,1.326455416
Charlton,13049,766.2184821613425,463.8150844970616,"Charlton County, Georgia",NA,2023,12711,208,12503,1.63637794
Rio Arriba,35039,305.6234182316843,342.5657925199294,"Rio Arriba County, New Mexico",NA,2023,40165,1670,38495,4.157848873
De Soto,22031,540.6431934020536,456.5630791573202,"De Soto Parish, Louisiana",NA,2023,26897,113,26784,0.420121203
Durham,37063,807.852663287822,338.61216680424934,"Durham County, North Carolina",NA,2023,329405,31425,297980,9.539928052
McKinley,35031,274.71423342720675,360.3746308996364,"McKinley County, New Mexico",NA,2023,71172,964,70208,1.354465239
Carroll,24013,824.8288413412063,251.88525494026976,"Carroll County, Maryland",NA,2023,174318,3733,170585,2.141488544
New Castle,10003,847.6004880400648,248.23218864109012,"New Castle County, Delaware",NA,2023,573030,32032,540998,5.589934209
Cheyenne,20023,399.0663932869979,277.1749991374469,"Cheyenne County, Kansas",NA,2023,2628,105,2523,3.99543379
Appling,13001,760.432804868959,444.95786991583486,"Appling County, Georgia",NA,2023,18426,754,17672,4.092043851
Elmore,01051,686.0567052536998,435.008068374239,"Elmore County, Alabama",NA,2023,88669,1105,87564,1.246207807
Dolores,08033,276.2663559888175,311.83135047228,"Dolores County, Colorado",NA,2023,2385,9,2376,0.377358491
Kittson,27069,486.21198321441165,75.86462313688017,"Kittson County, Minnesota",NA,2023,4163,43,4120,1.03290896
Jasper,48241,536.3589007398243,483.5582178546489,"Jasper County, Texas",NA,2023,32807,467,32340,1.423476697
Georgetown,45043,809.7580092705456,398.3798438988268,"Georgetown County, South Carolina",NA,2023,64200,787,63413,1.225856698
Fremont,19071,504.7564277495369,258.2436079546623,"Fremont County, Iowa",NA,2023,6570,62,6508,0.943683409
Cass,17017,597.0739989970898,273.0350294122242,"Cass County, Illinois",NA,2023,12826,1330,11496,10.36956183
Windsor,50027,877.3969650171226,146.65129902554344,"Windsor County, Vermont",NA,2023,57968,837,57131,1.443900083
McLean,38055,420.5083467832698,100.55913169559904,"McLean County, North Dakota",NA,2023,9807,118,9689,1.203222188
Greene,37079,831.2046495027525,346.4579602591591,"Greene County, North Carolina",NA,2023,20421,1130,19291,5.533519416
Massac,17127,628.0661170006447,333.6781299101019,"Massac County, Illinois",NA,2023,13958,141,13817,1.010173377
Dorchester,24019,845.8956462324977,273.76871648760465,"Dorchester County, Maryland",NA,2023,32612,664,31948,2.036060346
Kootenai,16055,182.14278903425188,66.16719115577067,"Kootenai County, Idaho",NA,2023,177736,1609,176127,0.90527524
Middlesex,09007,889.8272538352206,192.99951135822522,,,,,,,
Elkhart,18039,668.4604652926597,229.59494177301053,"Elkhart County, Indiana",NA,2023,206868,11256,195612,5.441150879
Greeley,20071,395.9606569987764,306.9360720556533,"Greeley County, Kansas",NA,2023,1296,63,1233,4.861111111
Morgan,17137,598.8266980446416,278.41068419210904,"Morgan County, Illinois",NA,2023,32621,114,32507,0.349468134
Knox,21121,715.7031743355649,332.345996418022,"Knox County, Kentucky",NA,2023,30034,116,29918,0.386228941
Decatur,19053,535.7494136991875,257.93332957845826,"Decatur County, Iowa",NA,2023,7669,118,7551,1.538662146
Lawrence,21127,731.8320892253221,303.44461601982164,"Lawrence County, Kentucky",NA,2023,16171,0,16171,0
Barbour,54001,775.8974117258558,271.62919974804913,"Barbour County, West Virginia",NA,2023,15454,63,15391,0.407661447
Berkshire,25003,873.6654540792027,176.56233924975942,"Berkshire County, Massachusetts",NA,2023,128047,3190,124857,2.491272736
Callaway,29027,569.9147046956974,299.79815810876556,"Callaway County, Missouri",NA,2023,44541,219,44322,0.491681821
Lac qui Parle,27073,495.13010362814276,161.30902460200832,"Lac qui Parle County, Minnesota",NA,2023,6694,79,6615,1.180161339
Goochland,51075,815.8703085377967,296.62876174693224,"Goochland County, Virginia",NA,2023,25613,165,25448,0.644204115
Sublette,56035,266.9296251189782,195.83554661728675,"Sublette County, Wyoming",NA,2023,8806,214,8592,2.430161254
Cache,49005,234.68473346713108,213.99606499207601,"Cache County, Utah",NA,2023,137031,5298,131733,3.866278433
Lincoln,30053,205.2404283523111,50.40468191056887,"Lincoln County, Montana",NA,2023,20656,334,20322,1.616963594
Alachua,12001,765.9147374822984,491.86151203702104,"Alachua County, Florida",NA,2023,281751,14611,267140,5.185784611
Madison,21151,705.8661091409566,314.5943416007175,"Madison County, Kentucky",NA,2023,94064,1336,92728,1.420309576
Gonzales,48177,468.41715677338385,515.9643117068256,"Gonzales County, Texas",NA,2023,19764,1447,18317,7.321392431
Holt,31089,451.8447996652965,218.33912946190134,"Holt County, Nebraska",NA,2023,10093,206,9887,2.041018528
Johnston,37101,818.8682031057364,348.1882214705122,"Johnston County, North Carolina",NA,2023,226623,12746,213877,5.624318803
Mercer,17131,586.9901416552141,245.34762049914366,"Mercer County, Illinois",NA,2023,15619,44,15575,0.281708176
Winneshiek,19191,566.2864360695195,198.52560110083596,"Winneshiek County, Iowa",NA,2023,19972,322,19650,1.61225716
Haywood,47075,620.7954931761218,372.0059966784022,"Haywood County, Tennessee",NA,2023,17672,197,17475,1.114757809
Garrett,24023,786.5359934533409,260.1638518005178,"Garrett County, Maryland",NA,2023,28713,208,28505,0.724410546
Preston,54077,779.9193561737496,263.13062619596883,"Preston County, West Virginia",NA,2023,34204,392,33812,1.146064788
Houghton,26061,613.2221130343567,109.55932521162529,"Houghton County, Michigan",NA,2023,37428,1396,36032,3.729827936
Tipton,47167,612.9321498204811,373.99211995369257,"Tipton County, Tennessee",NA,2023,61339,335,61004,0.546145193
Ingham,26065,690.5233176266979,204.02029999161405,"Ingham County, Michigan",NA,2023,282015,15197,266818,5.388720458
Sumner,20191,471.5881550842738,338.3483091026565,"Sumner County, Kansas",NA,2023,22386,142,22244,0.634325025
Lewis,21135,718.3458986288028,294.4688356931982,"Lewis County, Kentucky",NA,2023,13028,13,13015,0.099785078
Jefferson,48245,534.2783937429505,506.3035392174455,"Jefferson County, Texas",NA,2023,253939,19364,234575,7.625453357
Washington,31177,493.75219918868396,240.05678771225308,"Washington County, Nebraska",NA,2023,20989,137,20852,0.652722855
Klickitat,53039,107.88949534032804,90.29559064292147,"Klickitat County, Washington",NA,2023,23082,1189,21893,5.151200069
Ralls,29173,575.2367937520105,283.47561669054323,"Ralls County, Missouri",NA,2023,10394,14,10380,0.134693092
Albany,56001,335.52918396322394,228.9308847757058,"Albany County, Wyoming",NA,2023,37713,1971,35742,5.226314533
Albemarle,51003,804.9624126087707,294.81423422875855,"Albemarle County, Virginia",NA,2023,113683,6528,107155,5.742283367
Lafayette,29107,536.6214241447798,296.0352636211718,"Lafayette County, Missouri",NA,2023,32974,399,32575,1.210044277
Maries,29125,569.7218238692477,315.7939533159506,"Maries County, Missouri",NA,2023,8435,68,8367,0.80616479
Osage,29151,571.2997414007638,309.02994606152095,"Osage County, Missouri",NA,2023,13379,7,13372,0.052320801
Waseca,27161,537.2418780069517,182.8734144643057,"Waseca County, Minnesota",NA,2023,18958,376,18582,1.983331575
Williams,38105,383.45087941518676,80.39963578767151,"Williams County, North Dakota",NA,2023,39368,1638,37730,4.160739687
Prince Edward,51147,810.5183294331272,310.24250173282405,"Prince Edward County, Virginia",NA,2023,21932,385,21547,1.755425862
Kent,24029,842.0033224844686,255.30167951232193,"Kent County, Maryland",NA,2023,19265,316,18949,1.640280301
Schuyler,17169,590.9176415390107,268.81647604967077,"Schuyler County, Illinois",NA,2023,6826,51,6775,0.747143276
Montgomery,24031,823.5523027362209,262.55736713021895,"Montgomery County, Maryland",NA,2023,1057586,149672,907914,14.1522297
McNairy,47109,634.692156079849,380.5490251207182,"McNairy County, Tennessee",NA,2023,25933,57,25876,0.21979717
Webster,22119,549.0540951408691,443.2531595374744,"Webster Parish, Louisiana",NA,2023,36189,229,35960,0.632788969
New Hanover,37129,833.37881821252,374.2346645383664,"New Hanover County, North Carolina",NA,2023,231214,8202,223012,3.547363049
Iron,26071,615.4288731509878,128.86796852225848,"Iron County, Michigan",NA,2023,11650,31,11619,0.266094421
Livingston,21139,635.0327756729699,333.24138122980753,"Livingston County, Kentucky",NA,2023,8941,0,8941,0
San Joaquin,06077,56.02449940173646,263.1036997793062,"San Joaquin County, California",NA,2023,787416,91705,695711,11.64632164
McCracken,21145,628.5397552007904,338.0185176839608,"McCracken County, Kentucky",NA,2023,67584,571,67013,0.844874527
Hampton,45049,778.6369661572198,417.9003448174533,"Hampton County, South Carolina",NA,2023,18555,492,18063,2.651576395
Colfax,31037,479.76365744361055,239.2057470105225,"Colfax County, Nebraska",NA,2023,10541,2216,8325,21.02267337
Gallatin,30031,259.3754209636311,123.03412527707752,"Gallatin County, Montana",NA,2023,122194,2481,119713,2.030377924
Perry,47135,646.1476609866262,368.80152747790373,"Perry County, Tennessee",NA,2023,8561,109,8452,1.273215746
Elmore,16039,179.57767686628188,166.13134024633075,"Elmore County, Idaho",NA,2023,29046,1362,27684,4.689113819
Box Butte,31013,379.86760188767363,220.06115645814748,"Box Butte County, Nebraska",NA,2023,10754,572,10182,5.318951088
Bristol,25005,909.6774495117319,178.10098217291576,"Bristol County, Massachusetts",NA,2023,578436,30420,548016,5.259008775
Wabash,17185,641.3958571038074,304.66815953318473,"Wabash County, Illinois",NA,2023,11199,94,11105,0.839360657
Harlan,21095,726.6076643551617,332.1837434625562,"Harlan County, Kentucky",NA,2023,26185,21,26164,0.080198587
Maury,47119,661.2786607696091,367.90695627518426,"Maury County, Tennessee",NA,2023,104855,1997,102858,1.904534834
Calcasieu,22019,549.7236088186232,497.9426978759185,"Calcasieu Parish, Louisiana",NA,2023,208668,4122,204546,1.975386739
Chatham,37037,802.0691213804622,346.7052066807974,"Chatham County, North Carolina",NA,2023,78319,5470,72849,6.984256694
Dimmit,48127,422.8951749087075,538.0929651312167,"Dimmit County, Texas",NA,2023,8507,241,8266,2.832961091
Magoffin,21153,726.9299425156621,311.5320528441454,"Magoffin County, Kentucky",NA,2023,11495,43,11452,0.374075685
